#45#
[DESCENT]
(DW)
2025-09-17 08:26:03,0.00,0.009424,-0.222671,0.618489,0.006750,-0.220072,0.477057,0.007587,0.069769,0.357189
(RW)
2025-09-17 09:16:19,1.00,0.000503,-0.193808,1.959747,0.000501,-0.187202,1.980892,0.000006,0.059301,0.141656
2025-09-17 09:16:21,1.00,0.000496,-0.201918,1.982080,0.000495,-0.200147,1.982521,0.000005,0.027017,0.090385
2025-09-17 09:16:22,1.00,0.000496,-0.183327,1.959234,0.000495,-0.167436,2.039184,0.000003,0.097672,0.372006
2025-09-17 09:16:24,1.30,0.000489,-0.205371,2.000586,0.000489,-0.185346,2.010266,0.000003,0.101640,0.319698
2025-09-17 09:16:26,1.30,0.000490,-0.184407,1.995155,0.000490,-0.187183,2.015534,0.000005,0.085568,0.278847
2025-09-17 09:16:28,1.30,0.000484,-0.171122,2.073624,0.000484,-0.180009,2.017815,0.000004,0.065221,0.274657
2025-09-17 09:16:30,1.40,0.000483,-0.185928,2.024379,0.000484,-0.188291,2.020805,0.000004,0.047071,0.174097
2025-09-17 09:16:32,1.40,0.000476,-0.188297,2.005712,0.000476,-0.195791,1.994668,0.000002,0.027595,0.102279
2025-09-17 09:16:34,1.60,0.000479,-0.178810,2.011671,0.000479,-0.176350,2.011145,0.000004,0.040176,0.093127
2025-09-17 09:16:36,1.60,0.000476,-0.185976,2.002982,0.000473,-0.185903,1.995137,0.000007,0.035717,0.109572
2025-09-17 09:16:38,1.80,0.000470,-0.201638,1.985887,0.000471,-0.193790,2.005970,0.000007,0.035297,0.092742
2025-09-17 09:16:40,1.80,0.000461,-0.192540,1.972404,0.000459,-0.199894,1.985139,0.000005,0.057680,0.101841
2025-09-17 09:16:42,1.90,0.000459,-0.198831,2.009580,0.000459,-0.195421,1.987833,0.000003,0.059797,0.108633
2025-09-17 09:16:44,1.90,0.000452,-0.207151,2.029197,0.000453,-0.196991,2.010590,0.000003,0.046423,0.116044
2025-09-17 09:16:46,2.30,0.000590,-0.198979,1.991194,0.000451,-0.196430,1.997457,0.000455,0.043506,0.109800
