#44#
[DESCENT]
(DW)
2026-06-22 15:55:44,0.00,0.004224,0.116232,1.905304
(RW)
2026-06-22 15:59:38,1.00,0.010784,0.316148,2.171769
2026-06-22 15:59:39,1.10,0.010911,0.321220,2.165826
2026-06-22 15:59:41,1.10,0.011067,0.327884,2.165611
2026-06-22 15:59:43,1.20,0.011061,0.321980,2.161407
2026-06-22 15:59:45,1.40,0.011049,0.322912,2.169102
2026-06-22 15:59:47,1.40,0.010629,0.320933,2.178198
2026-06-22 15:59:49,1.70,0.010013,0.312257,2.160448
2026-06-22 15:59:51,1.70,0.009943,0.302098,2.147363
2026-06-22 15:59:53,1.80,0.009963,0.304597,2.144565
2026-06-22 15:59:55,2.10,0.010184,0.319789,2.159430
2026-06-22 15:59:57,2.10,0.010392,0.316865,2.167770
2026-06-22 15:59:59,2.20,0.010803,0.332727,2.186638
2026-06-22 16:00:01,2.50,0.011093,0.344993,2.181353
2026-06-22 16:00:03,2.50,0.011336,0.356784,2.211044
2026-06-22 16:00:05,2.60,0.011721,0.379315,2.222891
2026-06-22 16:00:07,2.90,0.012066,0.381304,2.244676
2026-06-22 16:00:09,2.90,0.012561,0.405435,2.261996
2026-06-22 16:00:11,3.10,0.012485,0.393293,2.250187
2026-06-22 16:00:13,3.40,0.012524,0.390931,2.261741
2026-06-22 16:00:15,3.40,0.012780,0.409613,2.285614
2026-06-22 16:00:17,3.60,0.012958,0.411680,2.285199
2026-06-22 16:00:19,3.90,0.013310,0.421869,2.311538
2026-06-22 16:00:21,3.90,0.013305,0.421822,2.308409
2026-06-22 16:00:23,4.10,0.013323,0.425998,2.319047
2026-06-22 16:00:25,4.40,0.012940,0.412929,2.297057
2026-06-22 16:00:27,4.40,0.013060,0.414939,2.297636
2026-06-22 16:00:29,4.60,0.013127,0.415213,2.282448
2026-06-22 16:00:31,5.00,0.013529,0.430216,2.327535
2026-06-22 16:00:33,5.00,0.013432,0.421952,2.295939
2026-06-22 16:00:35,5.10,0.013346,0.413488,2.302419
2026-06-22 16:00:37,5.50,0.013586,0.428935,2.326213
2026-06-22 16:00:39,5.50,0.013642,0.425092,2.323564
2026-06-22 16:00:41,5.70,0.013652,0.424268,2.341601
2026-06-22 16:00:43,6.10,0.013463,0.417933,2.332886
2026-06-22 16:00:45,6.10,0.013417,0.416980,2.324555
2026-06-22 16:00:47,6.30,0.013250,0.412014,2.309980
2026-06-22 16:00:49,6.70,0.013260,0.417622,2.304668
2026-06-22 16:00:51,6.70,0.013370,0.417451,2.304224
2026-06-22 16:00:53,6.80,0.005643,0.153972,2.002853
2026-06-22 16:00:55,7.20,0.005046,0.132650,1.996073
2026-06-22 16:00:57,7.20,0.002664,0.071702,1.845024
2026-06-22 16:00:59,7.40,0.002596,0.077143,1.821401
2026-06-22 16:01:01,7.70,0.001876,0.061014,1.791972
2026-06-22 16:01:03,7.70,0.001838,0.053666,1.776755
2026-06-22 16:01:05,8.00,0.001679,0.056724,1.743605
2026-06-22 16:01:07,8.30,0.001752,0.060664,1.761311
2026-06-22 16:01:09,8.30,0.001881,0.063264,1.782750
2026-06-22 16:01:11,8.50,0.002059,0.063268,1.797107
2026-06-22 16:01:13,8.90,0.002391,0.064289,1.817320
2026-06-22 16:01:15,8.90,0.002594,0.074679,1.819458
2026-06-22 16:01:17,9.10,0.003009,0.086513,1.848453
2026-06-22 16:01:19,9.50,0.003293,0.094844,1.848534
2026-06-22 16:01:21,9.50,0.003749,0.107437,1.880512
2026-06-22 16:01:23,9.60,0.003501,0.094584,1.880642
2026-06-22 16:01:25,9.70,0.003178,0.093973,1.842058
2026-06-22 16:01:27,9.70,0.002874,0.083936,1.831274
2026-06-22 16:01:29,9.70,0.002787,0.081357,1.829757
2026-06-22 16:01:31,9.70,0.002706,0.076224,1.821013
2026-06-22 16:01:33,9.70,0.002645,0.075880,1.820968
2026-06-22 16:01:35,9.60,0.002633,0.076352,1.821213
2026-06-22 16:01:37,9.60,0.002580,0.076824,1.807836
2026-06-22 16:01:39,9.60,0.002554,0.074079,1.818476
2026-06-22 16:01:41,9.70,0.002601,0.073584,1.824027
2026-06-22 16:01:43,9.70,0.002501,0.076375,1.802790
2026-06-22 16:01:45,9.70,0.002476,0.075464,1.807516
2026-06-22 16:01:47,9.70,0.002508,0.071923,1.810360
2026-06-22 16:01:49,9.70,0.002552,0.073604,1.822638
2026-06-22 16:01:51,9.70,0.002552,0.074343,1.811235
2026-06-22 16:01:53,9.70,0.002510,0.073739,1.816098
2026-06-22 16:01:55,9.70,0.002504,0.070055,1.813335
2026-06-22 16:01:57,9.70,0.002529,0.072136,1.810545
2026-06-22 16:01:59,9.70,0.002558,0.077483,1.807155
2026-06-22 16:02:01,9.70,0.002550,0.073910,1.816823
2026-06-22 16:02:03,9.70,0.002530,0.073508,1.818059
2026-06-22 16:02:05,9.70,0.002518,0.069034,1.806294
2026-06-22 16:02:07,9.70,0.002524,0.068761,1.792832
2026-06-22 16:02:09,9.70,0.002530,0.076016,1.822862
2026-06-22 16:02:11,9.70,0.002522,0.076094,1.810876
2026-06-22 16:02:13,9.70,0.002517,0.070672,1.815945
2026-06-22 16:02:15,9.70,0.002513,0.075299,1.820516
2026-06-22 16:02:17,9.70,0.002518,0.075832,1.815584
2026-06-22 16:02:19,9.70,0.002521,0.074250,1.801926
2026-06-22 16:02:21,9.70,0.002520,0.073774,1.808928
2026-06-22 16:02:23,9.70,0.002520,0.074586,1.817916
2026-06-22 16:02:25,9.70,0.002521,0.077178,1.818633
2026-06-22 16:02:27,9.70,0.002517,0.075715,1.814092
2026-06-22 16:02:29,9.70,0.002513,0.075102,1.825067
2026-06-22 16:02:31,9.70,0.002512,0.075012,1.826216
2026-06-22 16:02:33,9.70,0.002510,0.073317,1.819851
2026-06-22 16:02:35,9.70,0.002513,0.073845,1.822602
2026-06-22 16:02:37,9.70,0.002519,0.072839,1.818635
2026-06-22 16:02:39,9.70,0.002520,0.074590,1.813954
2026-06-22 16:02:41,9.70,0.002516,0.070582,1.827212
2026-06-22 16:02:43,9.60,0.002515,0.071537,1.807939
2026-06-22 16:02:45,9.60,0.002521,0.074454,1.802070
2026-06-22 16:02:47,9.70,0.002513,0.073783,1.803828
2026-06-22 16:02:49,9.70,0.002510,0.077618,1.809390
2026-06-22 16:02:51,9.70,0.002510,0.071650,1.801066
2026-06-22 16:02:53,9.70,0.002514,0.073447,1.802288
2026-06-22 16:02:55,9.70,0.002512,0.071835,1.813567
2026-06-22 16:02:57,9.70,0.002513,0.073816,1.809222
2026-06-22 16:02:59,9.70,0.002513,0.070914,1.800871
2026-06-22 16:03:01,9.70,0.002513,0.076101,1.815127
2026-06-22 16:03:03,9.70,0.002515,0.071157,1.811663
2026-06-22 16:03:05,9.70,0.002514,0.075711,1.803952
2026-06-22 16:03:07,9.60,0.002513,0.073261,1.809535
2026-06-22 16:03:09,9.60,0.002514,0.073148,1.801881
2026-06-22 16:03:11,9.70,0.002515,0.076851,1.805956
2026-06-22 16:03:13,9.70,0.002514,0.072541,1.800720
2026-06-22 16:03:15,9.70,0.002516,0.074426,1.817249
2026-06-22 16:03:17,9.70,0.002512,0.075558,1.810889
2026-06-22 16:03:19,9.60,0.002516,0.075294,1.816798
2026-06-22 16:03:21,9.60,0.002522,0.072076,1.809508
2026-06-22 16:03:23,9.70,0.002516,0.074097,1.825730
2026-06-22 16:03:25,9.70,0.002513,0.075958,1.821981
2026-06-22 16:03:27,9.70,0.002514,0.071302,1.806866
2026-06-22 16:03:29,9.70,0.002511,0.078208,1.816880
2026-06-22 16:03:31,9.60,0.002510,0.074636,1.805003
2026-06-22 16:03:33,9.60,0.002510,0.075050,1.809826
2026-06-22 16:03:35,9.70,0.002512,0.072579,1.814725
2026-06-22 16:03:37,9.70,0.002518,0.072221,1.814987
2026-06-22 16:03:39,9.70,0.002524,0.073785,1.811672
2026-06-22 16:03:41,9.70,0.002535,0.076121,1.801607
2026-06-22 16:03:43,9.70,0.002517,0.072842,1.807935
2026-06-22 16:03:45,9.70,0.002511,0.074268,1.810236
2026-06-22 16:03:47,9.70,0.002510,0.074039,1.808306
2026-06-22 16:03:49,9.70,0.002515,0.071372,1.811175
2026-06-22 16:03:51,9.70,0.002511,0.076731,1.874764
2026-06-22 16:03:53,9.70,0.002513,0.068219,1.808081
2026-06-22 16:03:55,9.60,0.002512,0.075421,1.819811
2026-06-22 16:03:57,9.60,0.002525,0.076836,1.809912
2026-06-22 16:03:59,9.70,0.002511,0.072646,1.809986
2026-06-22 16:04:01,9.70,0.002511,0.072419,1.789401
2026-06-22 16:04:03,9.70,0.002512,0.074557,1.794341
2026-06-22 16:04:05,9.70,0.002517,0.073114,1.805639
2026-06-22 16:04:07,9.70,0.002513,0.074041,1.813195
2026-06-22 16:04:09,9.70,0.002514,0.080159,1.804393
2026-06-22 16:04:11,9.60,0.002519,0.074599,1.820106
2026-06-22 16:04:13,9.70,0.002514,0.069532,1.823817
2026-06-22 16:04:15,9.70,0.002516,0.075806,1.809452
2026-06-22 16:04:17,9.70,0.002516,0.077461,1.805757
2026-06-22 16:04:19,9.70,0.002519,0.070992,1.807160
2026-06-22 16:04:21,9.70,0.002517,0.072894,1.816944
2026-06-22 16:04:23,9.70,0.002513,0.071195,1.809820
2026-06-22 16:04:25,9.70,0.002520,0.071898,1.816172
2026-06-22 16:04:27,9.70,0.002514,0.076194,1.815467
2026-06-22 16:04:29,9.70,0.002514,0.073565,1.797687
2026-06-22 16:04:31,9.70,0.002565,0.070660,1.819979
2026-06-22 16:04:33,9.70,0.002528,0.072570,1.812804
2026-06-22 16:04:35,9.60,0.002516,0.072160,1.814321
2026-06-22 16:04:37,9.70,0.002513,0.072663,1.821051
2026-06-22 16:04:39,9.70,0.002515,0.074371,1.812461
2026-06-22 16:04:41,9.70,0.002521,0.076777,1.815818
2026-06-22 16:04:43,9.60,0.002515,0.074648,1.811158
2026-06-22 16:04:45,9.60,0.002514,0.078410,1.816124
2026-06-22 16:04:47,9.70,0.002518,0.068317,1.812484
2026-06-22 16:04:49,9.70,0.002516,0.072510,1.815972
2026-06-22 16:04:51,9.70,0.002516,0.069639,1.815436
2026-06-22 16:04:53,9.70,0.002513,0.075834,1.819462
2026-06-22 16:04:55,9.70,0.002514,0.067672,1.807491
[PARK]
2026-06-22 16:04:56,9.70,0.002514,0.072816,1.795358
2026-06-22 16:34:58,9.60,0.002516,0.071719,1.797112
[ASCENT]
(RW)
2026-06-22 16:38:07,9.70,0.002513,0.071292,1.801623
2026-06-22 16:38:09,9.70,0.002512,0.070997,1.777999
2026-06-22 16:38:11,9.60,0.002513,0.070840,1.803341
2026-06-22 16:38:13,9.60,0.002511,0.070739,1.802472
2026-06-22 16:38:15,9.60,0.002512,0.072352,1.805325
2026-06-22 16:38:17,9.70,0.002513,0.074303,1.793320
2026-06-22 16:38:19,9.70,0.002512,0.072097,1.799546
2026-06-22 16:38:21,9.70,0.002512,0.068106,1.797596
2026-06-22 16:38:23,9.70,0.002513,0.072451,1.808102
2026-06-22 16:38:25,9.70,0.002513,0.071040,1.807676
2026-06-22 16:38:27,9.60,0.002513,0.065303,1.813636
2026-06-22 16:38:29,9.60,0.002515,0.070709,1.797692
2026-06-22 16:38:31,9.60,0.002517,0.072040,1.796990
2026-06-22 16:38:33,9.60,0.002516,0.072199,1.804346
2026-06-22 16:38:35,9.70,0.002516,0.075767,1.793529
2026-06-22 16:38:37,9.70,0.002516,0.071754,1.797517
2026-06-22 16:38:39,9.70,0.002515,0.071433,1.811513
2026-06-22 16:38:41,9.70,0.002513,0.066547,1.815211
2026-06-22 16:38:43,9.70,0.002513,0.071458,1.804115
2026-06-22 16:38:45,9.70,0.002513,0.070547,1.817873
2026-06-22 16:38:47,9.60,0.002511,0.076357,1.799913
2026-06-22 16:38:49,9.60,0.002511,0.076500,1.801883
2026-06-22 16:38:51,9.70,0.002512,0.076552,1.806757
2026-06-22 16:38:53,9.70,0.002513,0.077212,1.789021
2026-06-22 16:38:55,9.70,0.002516,0.073358,1.808123
2026-06-22 16:38:57,9.70,0.002517,0.076713,1.798387
2026-06-22 16:38:59,9.70,0.002516,0.078020,1.797575
2026-06-22 16:39:01,9.70,0.002514,0.073403,1.817038
2026-06-22 16:39:03,9.70,0.002514,0.071395,1.812477
2026-06-22 16:39:05,9.60,0.002513,0.071876,1.811071
2026-06-22 16:39:07,9.60,0.002512,0.068199,1.806510
2026-06-22 16:39:09,9.70,0.002511,0.069593,1.796683
2026-06-22 16:39:11,9.70,0.002511,0.068549,1.801101
2026-06-22 16:39:13,9.70,0.002510,0.070529,1.804530
2026-06-22 16:39:15,9.70,0.002510,0.075788,1.793222
2026-06-22 16:39:17,9.70,0.002511,0.075967,1.804051
2026-06-22 16:39:19,9.70,0.002513,0.075563,1.806546
2026-06-22 16:39:21,9.70,0.002511,0.075030,1.785000
