#44#
[DESCENT]
(DW)
2025-11-19 10:49:32,0.00,0.019816,0.050382,2.163369
(RW)
2025-11-19 11:43:00,1.00,0.000350,0.009882,1.763896
2025-11-19 11:43:02,1.00,0.000349,-0.000327,1.761801
2025-11-19 11:43:03,1.00,0.000348,0.000786,1.764438
2025-11-19 11:43:05,1.10,0.000346,-0.000436,1.755635
2025-11-19 11:43:07,1.10,0.000345,-0.001306,1.769155
2025-11-19 11:43:08,1.10,0.000343,0.001108,1.765870
2025-11-19 11:43:10,1.20,0.000345,0.001160,1.769325
2025-11-19 11:43:12,1.40,0.000344,-0.000142,1.769861
2025-11-19 11:43:14,1.40,0.000340,0.000798,1.757211
2025-11-19 11:43:16,1.40,0.000337,0.002300,1.767015
2025-11-19 11:43:18,1.50,0.000334,-0.002233,1.770040
2025-11-19 11:43:20,1.50,0.000332,0.002478,1.758548
2025-11-19 11:43:22,1.60,0.000330,0.006497,1.763646
2025-11-19 11:43:24,1.70,0.000333,0.001967,1.753979
2025-11-19 11:43:26,1.70,0.000333,0.002335,1.750552
2025-11-19 11:43:28,1.90,0.000326,-0.000340,1.753147
2025-11-19 11:43:30,2.00,0.000327,-0.002221,1.764292
2025-11-19 11:43:32,2.00,0.000321,0.001319,1.757399
2025-11-19 11:43:34,2.20,0.000314,0.001201,1.768752
2025-11-19 11:43:36,2.30,0.000318,-0.000040,1.758567
2025-11-19 11:43:38,2.40,0.000314,-0.002219,1.765532
2025-11-19 11:43:40,2.40,0.000309,0.000717,1.762258
2025-11-19 11:43:42,2.60,0.000308,0.000900,1.766568
2025-11-19 11:43:44,2.70,0.000307,-0.001793,1.755690
2025-11-19 11:43:46,2.70,0.000301,-0.002715,1.764794
2025-11-19 11:43:48,3.00,0.000296,0.000283,1.758513
2025-11-19 11:43:50,3.10,0.000294,-0.002800,1.768592
2025-11-19 11:43:52,3.10,0.000293,-0.001608,1.762875
2025-11-19 11:43:54,3.40,0.000290,0.002562,1.774005
2025-11-19 11:43:56,3.50,0.000293,0.001891,1.771821
2025-11-19 11:43:58,3.50,0.000328,0.001572,1.791618
2025-11-19 11:44:00,3.80,0.000283,-0.001965,1.768496
2025-11-19 11:44:02,4.00,0.000313,0.000320,1.774126
2025-11-19 11:44:04,4.00,0.000274,0.001690,1.764422
2025-11-19 11:44:06,4.30,0.000290,0.001752,1.766839
2025-11-19 11:44:08,4.50,0.000285,-0.000264,1.759666
2025-11-19 11:44:10,4.70,0.000260,0.004272,1.769452
2025-11-19 11:44:12,4.70,0.000257,-0.000814,1.762030
2025-11-19 11:44:14,5.00,0.000329,0.003153,1.767476
2025-11-19 11:44:16,5.20,0.000251,0.001217,1.767143
2025-11-19 11:44:18,5.20,0.000293,0.002733,1.762624
2025-11-19 11:44:20,5.60,0.000392,0.001887,1.769587
2025-11-19 11:44:22,5.90,0.000286,0.001542,1.768902
2025-11-19 11:44:24,5.90,0.000559,0.010453,1.770073
2025-11-19 11:44:26,6.30,0.000342,0.001027,1.773985
2025-11-19 11:44:28,6.50,0.000388,0.001037,1.770581
2025-11-19 11:44:30,6.50,0.000241,-0.000081,1.774280
2025-11-19 11:44:32,7.00,0.000231,0.000348,1.773836
2025-11-19 11:44:34,7.20,0.000262,-0.002424,1.767683
2025-11-19 11:44:36,7.20,0.000226,-0.004703,1.758819
2025-11-19 11:44:38,7.70,0.000222,-0.000375,1.762811
2025-11-19 11:44:40,7.90,0.000221,0.000140,1.757887
2025-11-19 11:44:42,8.20,0.000219,0.001490,1.783898
2025-11-19 11:44:44,8.20,0.000213,-0.001964,1.774584
2025-11-19 11:44:46,8.70,0.000423,0.009234,1.773664
2025-11-19 11:44:48,9.00,0.000267,0.001149,1.762718
2025-11-19 11:44:50,9.00,0.000211,-0.000471,1.766227
2025-11-19 11:44:52,9.50,0.000203,-0.000462,1.763425
2025-11-19 11:44:54,9.80,0.000202,0.003241,1.764642
2025-11-19 11:44:56,9.80,0.000200,0.001156,1.765298
2025-11-19 11:44:58,11.10,0.000197,0.000087,1.766178
2025-11-19 11:45:00,11.10,0.000201,-0.001033,1.773229
2025-11-19 11:45:02,11.10,0.000191,0.003454,1.775756
2025-11-19 11:45:04,11.10,0.000187,0.004110,1.760128
2025-11-19 11:45:06,11.40,0.000185,-0.001004,1.773615
2025-11-19 11:45:08,11.70,0.000185,-0.001466,1.761615
2025-11-19 11:45:10,12.00,0.000184,0.003099,1.763379
2025-11-19 11:45:12,12.30,0.000186,-0.001176,1.761094
2025-11-19 11:45:14,12.60,0.000179,-0.001364,1.772142
2025-11-19 11:45:16,12.90,0.000183,-0.001522,1.775807
2025-11-19 11:45:18,13.20,0.000176,0.000573,1.763343
2025-11-19 11:45:20,13.60,0.000176,0.001985,1.763483
2025-11-19 11:45:22,13.90,0.000174,0.002424,1.761948
2025-11-19 11:45:24,14.20,0.000169,0.000351,1.773726
2025-11-19 11:45:26,14.50,0.000210,0.001396,1.767231
2025-11-19 11:45:28,14.80,0.000173,-0.001174,1.778112
(DW)
2025-11-19 11:45:30,15.10,0.000170,-0.001486,1.772219
2025-11-19 11:45:37,16.40,0.000185,-0.000313,1.766172
2025-11-19 11:45:45,17.70,0.000166,0.000508,1.764895
[PARK]
2025-11-19 11:48:27,18.00,0.000147,0.001449,1.775242
2025-11-19 12:18:29,18.00,0.000135,0.008254,1.769171
2025-11-19 12:48:29,18.00,0.000135,0.003426,1.759294
2025-11-19 13:18:29,18.00,0.000236,0.006047,1.773156
[ASCENT]
(DW)
2025-11-19 13:31:52,18.00,0.000135,0.006612,1.776765
2025-11-19 13:47:32,17.00,0.000133,0.002173,1.782316
2025-11-19 13:48:08,15.90,0.000137,0.001204,1.770061
(RW)
2025-11-19 13:48:26,14.80,0.000132,0.000152,1.780417
2025-11-19 13:48:27,14.80,0.000132,0.003111,1.772562
2025-11-19 13:48:29,14.60,0.000145,0.006515,1.773314
2025-11-19 13:48:31,14.50,0.000134,0.002365,1.784888
2025-11-19 13:48:33,14.40,0.000136,0.002150,1.778100
2025-11-19 13:48:35,14.20,0.000144,0.003092,1.784429
