#44#
[DESCENT]
(DW)
2025-11-19 10:01:42,0.00,0.029329,0.646467,3.206421
(RW)
2025-11-19 10:42:17,1.00,0.000411,0.070311,1.372927
2025-11-19 10:42:19,1.10,0.000405,0.065302,1.373443
2025-11-19 10:42:21,1.10,0.000398,0.058547,1.362740
2025-11-19 10:42:23,1.20,0.000392,0.055318,1.364005
2025-11-19 10:42:25,1.30,0.000387,0.054484,1.375990
2025-11-19 10:42:27,1.50,0.000379,0.050771,1.362602
2025-11-19 10:42:29,1.70,0.000373,0.047570,1.364766
2025-11-19 10:42:31,1.70,0.000368,0.043603,1.365982
2025-11-19 10:42:33,1.80,0.000370,0.039747,1.380135
2025-11-19 10:42:35,2.10,0.000352,0.039174,1.372014
2025-11-19 10:42:37,2.10,0.000346,0.029827,1.374144
2025-11-19 10:42:39,2.20,0.000349,0.028103,1.383446
2025-11-19 10:42:41,2.50,0.000333,0.026133,1.386320
2025-11-19 10:42:43,2.50,0.000324,0.022635,1.379343
2025-11-19 10:42:45,2.70,0.000319,0.018618,1.384689
2025-11-19 10:42:47,3.10,0.000313,0.012666,1.396003
2025-11-19 10:42:49,3.10,0.000317,0.010973,1.378134
2025-11-19 10:42:51,3.20,0.000363,0.007649,1.374216
2025-11-19 10:42:53,3.60,0.000295,0.006664,1.372073
2025-11-19 10:42:55,3.60,0.000382,0.007150,1.388319
2025-11-19 10:42:57,3.80,0.000293,-0.002641,1.386327
2025-11-19 10:42:59,4.00,0.000276,-0.006198,1.378534
2025-11-19 10:43:01,4.20,0.000289,-0.005722,1.378935
2025-11-19 10:43:03,4.50,0.000269,0.014451,1.380041
2025-11-19 10:43:05,4.90,0.000265,-0.012291,1.385246
2025-11-19 10:43:07,4.90,0.000256,-0.014784,1.391837
2025-11-19 10:43:09,5.10,0.000254,-0.017901,1.386479
2025-11-19 10:43:11,5.60,0.000255,-0.014245,1.395775
2025-11-19 10:43:13,5.60,0.000276,-0.021327,1.385616
2025-11-19 10:43:15,5.90,0.000280,-0.021510,1.399245
2025-11-19 10:43:17,6.40,0.000256,-0.022864,1.398759
2025-11-19 10:43:19,6.40,0.000229,-0.026128,1.410280
2025-11-19 10:43:21,6.60,0.000226,-0.029508,1.403724
2025-11-19 10:43:23,7.20,0.000243,-0.030276,1.411841
2025-11-19 10:43:25,7.20,0.000215,-0.026688,1.408480
2025-11-19 10:43:27,7.50,0.000212,-0.032480,1.406587
2025-11-19 10:43:29,8.10,0.000209,-0.034173,1.406252
2025-11-19 10:43:31,8.10,0.000207,-0.030631,1.413739
2025-11-19 10:43:33,8.40,0.000204,-0.033035,1.406399
2025-11-19 10:43:35,8.70,0.000200,-0.033670,1.397890
2025-11-19 10:43:37,9.00,0.000437,-0.034308,1.394832
2025-11-19 10:43:39,9.20,0.000198,-0.037269,1.399356
2025-11-19 10:43:41,9.60,0.001127,-0.039297,1.394627
2025-11-19 10:43:43,9.80,0.000193,-0.036230,1.397656
2025-11-19 10:43:45,11.20,0.000190,-0.036784,1.400091
2025-11-19 10:43:47,11.20,0.000187,-0.035828,1.395149
2025-11-19 10:43:49,11.20,0.000186,-0.034875,1.396408
2025-11-19 10:43:51,11.20,0.000183,-0.034816,1.403319
2025-11-19 10:43:53,11.20,0.000498,-0.036491,1.407181
2025-11-19 10:43:55,11.90,0.000178,-0.037807,1.408494
2025-11-19 10:43:57,12.20,0.000178,-0.037008,1.408121
2025-11-19 10:43:59,12.20,0.000225,-0.036859,1.402212
2025-11-19 10:44:01,12.90,0.000174,-0.035631,1.411455
2025-11-19 10:44:03,13.20,0.000378,-0.039248,1.406445
2025-11-19 10:44:05,13.20,0.000186,-0.038369,1.407660
2025-11-19 10:44:07,13.90,0.000182,-0.040877,1.413704
2025-11-19 10:44:09,14.20,0.000174,-0.038688,1.409700
2025-11-19 10:44:11,14.20,0.000192,-0.042502,1.415764
2025-11-19 10:44:13,14.90,0.000173,-0.039378,1.413765
(DW)
2025-11-19 10:44:15,15.30,0.000168,-0.040376,1.441178
2025-11-19 10:44:21,16.40,0.000183,-0.044244,1.420611
2025-11-19 10:44:27,17.40,0.000159,-0.039944,1.424370
[PARK]
2025-11-19 10:47:36,18.00,0.000147,-0.031617,1.441686
2025-11-19 11:17:37,18.00,0.000123,-0.038017,1.485566
2025-11-19 11:47:38,18.00,0.000122,-0.033874,1.518948
2025-11-19 12:17:39,18.00,0.000111,-0.045471,1.511367
[ASCENT]
(DW)
2025-11-19 12:43:55,18.00,0.000110,-0.039617,1.515300
2025-11-19 13:04:38,17.00,0.000206,-0.045794,1.523870
2025-11-19 13:05:06,15.90,0.000112,-0.041830,1.515663
(RW)
2025-11-19 13:05:28,14.90,0.000115,-0.043791,1.508111
2025-11-19 13:05:30,14.90,0.000111,-0.046402,1.519645
2025-11-19 13:05:32,14.80,0.000113,-0.041293,1.511572
2025-11-19 13:05:34,14.70,0.000111,-0.046449,1.515726
2025-11-19 13:05:36,14.60,0.000112,-0.039804,1.515047
2025-11-19 13:05:38,14.60,0.000119,-0.046913,1.503909
2025-11-19 13:05:40,14.40,0.000112,-0.049676,1.498158
2025-11-19 13:05:42,14.40,0.000119,-0.038779,1.515652
2025-11-19 13:05:44,14.20,0.000112,-0.043153,1.515989
2025-11-19 13:05:46,14.20,0.000113,-0.048753,1.519102
2025-11-19 13:05:48,14.10,0.000113,-0.040151,1.515334
